fullName,email,phoneNumber,auxiliaryFields-Información,createdAt
Carlos Calvo,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-24T18:28:51.000Z
Sofía Suárez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-25T07:04:21.000Z
Sofía Jiménez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-25T19:40:38.000Z
Marta Vázquez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-26T08:16:55.000Z
Javier Sánchez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-26T20:53:07.000Z
Sofía Ortiz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-27T09:29:21.000Z
Marta López,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-27T22:04:35.000Z
Marta Álvarez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-28T10:40:48.000Z
Pablo Rubio,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-28T23:16:58.000Z
Lucía Ramírez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-29T11:53:04.000Z
Daniel Medina,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-30T00:29:49.000Z
Alejandro Cruz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-30T13:05:40.000Z
Marta Ferrero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-31T01:41:18.000Z
Alejandro Rubio,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-07-31T14:18:01.000Z
María Muñoz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-01T02:53:36.000Z
Laura Moreno,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-01T15:29:42.000Z
Daniel Castillo,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-02T04:05:42.000Z
Lucía Ruiz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-02T16:41:28.000Z
Javier Méndez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-03T05:18:21.000Z
Daniel Gómez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-03T17:53:29.000Z
Pablo Calvo,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-04T06:29:43.000Z
Marta Suárez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-04T19:05:51.000Z
Pablo Morales,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-05T07:41:58.000Z
Lucía Iglesias,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-05T20:17:53.000Z
Laura Alonso,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-06T08:53:52.000Z
Lucía Cruz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-06T21:30:35.000Z
María Gil,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-07T10:06:57.000Z
Lucía Muñoz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-07T22:42:11.000Z
Sofía Martín,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-08T11:18:25.000Z
Marta Cano,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-08T23:54:42.000Z
Carlos Gómez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-09T12:31:12.000Z
Daniel Santos,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-10T01:07:02.000Z
Pablo Ramírez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-10T13:43:10.000Z
Sofía Ramírez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-11T02:19:04.000Z
Daniel Moreno,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-11T14:54:59.000Z
Laura Prieto,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-12T03:30:49.000Z
Daniel Suárez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-12T16:07:34.000Z
Javier Delgado,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-13T04:43:35.000Z
Carlos Méndez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-13T17:18:52.000Z
Daniel Sanz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-14T05:55:38.000Z
Pablo Castro,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-14T18:31:05.000Z
Sofía Sánchez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-15T07:07:48.000Z
Laura Ruiz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-15T19:43:58.000Z
Lucía Castro,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-16T08:19:20.000Z
Alejandro Ferrero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-16T20:55:43.000Z
Marta Alonso,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-17T09:31:29.000Z
Laura López,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-17T22:08:00.000Z
Daniel Ramírez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-18T10:44:25.000Z
Carlos Cruz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-18T23:19:39.000Z
Javier Alonso,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-19T11:56:02.000Z
Alejandro Gutiérrez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-20T00:32:41.000Z
Daniel Sánchez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-20T13:08:06.000Z
Alejandro Sánchez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-21T01:43:59.000Z
Lucía Medina,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-21T14:20:25.000Z
Sofía Medina,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-22T02:56:31.000Z
Pablo Álvarez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-22T15:32:44.000Z
Lucía Torres,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-23T04:08:27.000Z
María León,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-23T16:45:11.000Z
Javier Moreno,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-24T05:20:49.000Z
Daniel Martín,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-24T17:56:39.000Z
Daniel Martínez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-25T06:33:23.000Z
María Moreno,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-25T19:09:26.000Z
Sofía Martínez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-26T07:45:04.000Z
María Sánchez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-26T20:20:40.000Z
Carlos Muñoz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-27T08:57:19.000Z
Sofía García,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-27T21:33:21.000Z
Marta Castillo,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-28T10:09:00.000Z
Laura Castro,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-28T22:45:35.000Z
Lucía Hernández,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-29T11:21:51.000Z
María Rubio,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-29T23:57:11.000Z
Sofía López,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-30T12:33:53.000Z
Marta Morales,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-31T01:09:22.000Z
Javier Romero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-08-31T13:46:02.000Z
Lucía Álvarez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-01T02:21:48.000Z
Pablo Garrido,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-01T14:57:27.000Z
Sofía Ramos,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-02T03:34:28.000Z
Marta Díaz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-02T16:09:45.000Z
Lucía Rubio,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-03T04:46:15.000Z
Lucía Suárez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-03T17:21:54.000Z
Marta Ortiz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-04T05:58:44.000Z
Daniel Ferrero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-04T18:34:37.000Z
Carlos Romero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-05T07:10:45.000Z
Carlos Álvarez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-05T19:46:27.000Z
Alejandro Ortiz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-06T08:22:34.000Z
Marta Iglesias,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-06T20:58:48.000Z
Laura Marín,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-07T09:35:02.000Z
Lucía Santos,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-07T22:11:09.000Z
Lucía Ferrero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-08T10:46:24.000Z
Carlos Castro,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-08T23:23:07.000Z
Daniel Gil,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-09T11:58:38.000Z
María Prieto,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-10T00:34:53.000Z
Alejandro Díaz,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-10T13:11:30.000Z
Lucía Alonso,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-11T01:47:00.000Z
Alejandro Ramírez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-11T14:23:36.000Z
Javier Torres,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-12T02:59:21.000Z
Marta Núñez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-12T15:35:11.000Z
Laura Méndez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-13T04:11:22.000Z
Alejandro Hernández,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-13T16:47:38.000Z
Lucía Domínguez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-14T05:23:56.000Z
Alejandro Romero,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-14T17:59:51.000Z
Marta Gutiérrez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-15T06:36:15.000Z
Laura Medina,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-15T19:12:16.000Z
Daniel Morales,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-16T07:48:13.000Z
Marta Gómez,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-16T20:24:09.000Z
Javier López,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-17T08:59:54.000Z
Lucía García,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-17T21:36:05.000Z
Pablo Cano,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-18T10:11:53.000Z
Marta Serrano,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-18T22:48:12.000Z
Marta Marín,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-19T11:24:49.000Z
Javier Santos,jossacb2@gmail.com,34600000000,LLegada 15 min antes para realizar checkin y poder agilizar la fila.,2025-09-20T00:00:24.000Z
